,volume,livre,chapitre,id,count,gender,number,mentions,agent,patient,mod,poss,action,affect_emotion,body_parts,capability_obligation,cognition,communication,environment,existence_state,human_relations,motion,not_a_valid_character_attribute,perception,personality_traits,physical_objects,physical_traits,possession,sociological
1098,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,1.0,"{'occurrence': 8, 'mention_ratio': 0.0482}","{'ratio': 0.625, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.75, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les deux femmes', 'c': 2}, {'n': 'deux femmes', 'c': 1}], 'pronoun': [{'n': 'elles', 'c': 2}, {'n': 'leur', 'c': 1}, {'n': 'vos', 'c': 1}, {'n': 'vous', 'c': 1}]}","[{'w': 'occuper', 'i': 62}, {'w': 'finir', 'i': 2188}, {'w': 'partager', 'i': 2202}]",[],[],"[{'w': 'chambre', 'i': 2179}]",1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
1099,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,2.0,"{'occurrence': 6, 'mention_ratio': 0.0361}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 0.33, 'Plural': 0.67}, 'max': 0.67, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'des prêtres', 'c': 1}, {'n': 'ces deux personnages', 'c': 1}], 'pronoun': [{'n': 'les', 'c': 1}, {'n': 'ils', 'c': 1}, {'n': 'l’ un', 'c': 1}, {'n': 'l’ autre', 'c': 1}]}",[],"[{'w': 'respecter', 'i': 1182}]",[],[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1100,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,3.0,"{'occurrence': 5, 'mention_ratio': 0.030100000000000002}","{'ratio': 0.8, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'mademoiselle baptistine', 'c': 1}, {'n': 'madame magloire', 'c': 1}], 'common': [], 'pronoun': [{'n': 'elle', 'c': 2}, {'n': 'son', 'c': 1}]}","[{'w': 'réussir', 'i': 797}, {'w': 'finir', 'i': 816}, {'w': 'décrocher', 'i': 1229}]",[],[],"[{'w': 'ambition', 'i': 748}, {'w': 'idéal', 'i': 829}]",1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1101,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,4.0,"{'occurrence': 5, 'mention_ratio': 0.030100000000000002}","{'ratio': 0.6000000000000001, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'le curé de couloubroux', 'c': 1}, {'n': 'le curé de pompierry', 'c': 1}], 'common': [{'n': 'un digne curé', 'c': 1}], 'pronoun': [{'n': 'lui', 'c': 2}]}","[{'w': 'aviser', 'i': 2411}]",[],"[{'w': 'digne', 'i': 2390}]",[],0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1102,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,5.0,"{'occurrence': 4, 'mention_ratio': 0.0241}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'nous', 'c': 4}]}","[{'w': 'peindre', 'i': 1548}, {'w': 'devoir', 'i': 1560}, {'w': 'parler', 'i': 1713}, {'w': 'dire', 'i': 2070}]",[],[],[],0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1103,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,6.0,"{'occurrence': 3, 'mention_ratio': 0.0181}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'l’ abbé de chaliot', 'c': 1}, {'n': 'l’ abbé tourteau', 'c': 1}, {'n': 'l’ abbé de grand-champ', 'c': 1}], 'common': [], 'pronoun': []}",[],[],[],"[{'w': 'portrait', 'i': 1268}]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1104,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,7.0,"{'occurrence': 3, 'mention_ratio': 0.0181}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 1.0, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'eux', 'c': 1}, {'n': 'leurs', 'c': 1}, {'n': 'ils', 'c': 1}]}","[{'w': 'appeler', 'i': 2328}]","[{'w': 'avoir', 'i': 2322}]",[],[],0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1105,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,8.0,"{'occurrence': 2, 'mention_ratio': 0.012}","{'ratio': 0.5, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'mademoiselle baptistine', 'c': 1}], 'common': [], 'pronoun': [{'n': 'sa', 'c': 1}]}","[{'w': 'avoir', 'i': 690}, {'w': 'obliger', 'i': 715}]",[],[],"[{'w': 'chambre', 'i': 695}, {'w': 'bergère', 'i': 699}]",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1106,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VI_Par_qui_il_faisait_garder_sa,9.0,"{'occurrence': 2, 'mention_ratio': 0.012}","{'ratio': 0.5, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': '\xa0 madame magloire', 'c': 1}], 'common': [], 'pronoun': [{'n': 'vous', 'c': 1}]}","[{'w': 'tromper', 'i': 1846}]",[],[],[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1107,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,0.0,"{'occurrence': 114, 'mention_ratio': 0.5969}","{'ratio': 0.307, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8509, 'inference': {'Singular': 0.85, 'Plural': 0.15}, 'max': 0.85, 'argmax': 'Singular'}","{'proper': [{'n': 'm. l’ évêque de digne', 'c': 1}, {'n': 'monseigneur', 'c': 1}, {'n': 'monseigneur bienvenu', 'c': 1}, {'n': '\xa0 monseigneur', 'c': 1}, {'n': 'du chastelar', 'c': 1}], 'common': [{'n': 'l’ évêque', 'c': 9}, {'n': '\xa0', 'c': 6}, {'n': 'monseigneur', 'c': 3}, {'n': '\xa0 monseigneur', 'c': 2}, {'n': 'le curé', 'c': 2}, {'n': 'un vieux bonhomme de prêtre', 'c': 1}, {'n': '\xa0 monsieur le maire', 'c': 1}, {'n': 'au curé', 'c': 1}, {'n': 'monsieur le curé', 'c': 1}, {'n': 'm. l’ évêque', 'c': 1}, {'n': 'le pauvre prêtre', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 15}, {'n': 'je', 'c': 11}, {'n': 'nous', 'c': 8}, {'n': 'sa', 'c': 7}, {'n': 'vous', 'c': 7}, {'n': 'son', 'c': 4}, {'n': 'notre', 'c': 4}, {'n': 'le', 'c': 3}, {'n': 'j’', 'c': 3}, {'n': 'ma', 'c': 3}, {'n': 'l’', 'c': 2}, {'n': 'mes', 'c': 2}, {'n': 'ses', 'c': 2}, {'n': '-nous', 'c': 2}, {'n': '-vous', 'c': 1}, {'n': 'me', 'c': 1}, {'n': 'qui', 'c': 1}, {'n': 'mon', 'c': 1}, {'n': 'votre', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': '-je', 'c': 1}, {'n': 'nous - mêmes', 'c': 1}]}","[{'w': 'arriver', 'i': 219}, {'w': 'faire', 'i': 222}, {'w': 'dire', 'i': 278}, {'w': 'compte', 'i': 283}, {'w': 'penser', 'i': 306}, {'w': 'refuser', 'i': 311}, {'w': 'aller', 'i': 318}, {'w': 'faire', 'i': 349}, {'w': 'reprendre', 'i': 364}, {'w': 'voir', 'i': 381}, {'w': 'aller', 'i': 468}, {'w': 'rencontrer', 'i': 484}, {'w': 'dire', 'i': 493}, {'w': 'songer', 'i': 499}, {'w': 'avoir', 'i': 502}, {'w': 'pouvoir', 'i': 506}, {'w': 'avoir', 'i': 584}, {'w': 'passer', 'i': 601}, {'w': 'allier', 'i': 627}, {'w': 'demander', 'i': 636}, {'w': 'exposer', 'i': 659}, {'w': 'dire', 'i': 669}, {'w': 'suivre', 'i': 683}, {'w': 'partir', 'i': 709}, {'w': 'vouloir', 'i': 740}, {'w': 'traverser', 'i': 750}, {'w': 'rencontrer', 'i': 757}, {'w': 'arriver', 'i': 761}, {'w': 'rester', 'i': 778}, {'w': 'résoudre', 'i': 799}, {'w': 'parler', 'i': 809}, {'w': 'dire', 'i': 853}, {'w': 'dire', 'i': 999}, {'w': 'dire', 'i': 1006}, {'w': 'ajouter', 'i': 1012}, {'w': 'murmurer', 'i': 1040}, {'w': 'regarder', 'i': 1060}, {'w': 'reprendre', 'i': 1065}, {'w': 'revenir', 'i': 1077}, {'w': 'retrouver', 'i': 1097}, {'w': 'dire', 'i': 1113}, {'w': 'aller', 'i': 1133}, {'w': 'partir', 'i': 1151}, {'w': 'rapporter', 'i': 1162}, {'w': 'dire', 'i': 1178}, {'w': 'croire', 'i': 1299}, {'w': 'raconter', 'i': 1341}, {'w': 'savoir', 'i': 1345}, {'w': 'passer', 'i': 1352}, {'w': 'affirmer', 'i': 1475}]","[{'w': 'trouver', 'i': 233}, {'w': 'engager', 'i': 236}, {'w': 'penser', 'i': 291}, {'w': 'dévaliser', 'i': 578}, {'w': 'tuer', 'i': 591}, {'w': 'laisser', 'i': 705}, {'w': 'regarder', 'i': 1060}, {'w': 'regarder', 'i': 1092}, {'w': 'attendre', 'i': 1109}]","[{'w': 'vieux', 'i': 596}, {'w': 'proche', 'i': 793}, {'w': 'pauvre', 'i': 1130}]","[{'w': 'tournée', 'i': 224}, {'w': 'ami', 'i': 390}, {'w': 'raison', 'i': 503}, {'w': 'momerie', 'i': 605}, {'w': 'dieu', 'i': 622}, {'w': 'pauvre', 'i': 641}, {'w': 'vie', 'i': 661}, {'w': 'vie', 'i': 691}, {'w': 'obstination', 'i': 726}, {'w': 'sœur', 'i': 744}, {'w': 'départ', 'i': 796}, {'w': 'disposition', 'i': 829}, {'w': 'presbytère', 'i': 1099}, {'w': 'sœur', 'i': 1116}, {'w': 'confiance', 'i': 1156}, {'w': 'dedans', 'i': 1231}, {'w': 'tête', 'i': 1241}, {'w': 'bourse', 'i': 1244}, {'w': 'âme', 'i': 1255}, {'w': 'sœur', 'i': 1262}, {'w': 'sœur', 'i': 1268}, {'w': 'occasion', 'i': 1327}, {'w': 'existence', 'i': 1338}, {'w': 'vie', 'i': 1354}, {'w': 'année', 'i': 1369}, {'w': 'journée', 'i': 1376}, {'w': 'papier', 'i': 1489}]",6,6,3,1,9,18,0,2,6,18,8,6,2,1,1,2,0
1108,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,1.0,"{'occurrence': 23, 'mention_ratio': 0.12040000000000001}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.8261000000000001, 'inference': {'Singular': 0.05, 'Plural': 0.9500000000000001}, 'max': 0.9500000000000001, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'les brigands', 'c': 2}, {'n': 'une humble petite commune grande comme ça', 'c': 1}, {'n': 'mes bons amis', 'c': 1}, {'n': 'de doux et honnêtes bergers', 'c': 1}, {'n': '\xa0', 'c': 1}, {'n': 'ses « \xa0 bons amis', 'c': 1}, {'n': 'les bergers', 'c': 1}], 'pronoun': [{'n': 'ils', 'c': 6}, {'n': 'leur', 'c': 3}, {'n': '-ils', 'c': 2}, {'n': 'les', 'c': 2}, {'n': 'que', 'c': 1}, {'n': 'ce', 'c': 1}]}","[{'w': 'posséder', 'i': 399}, {'w': 'faire', 'i': 409}, {'w': 'jouer', 'i': 422}, {'w': 'avoir', 'i': 436}, {'w': 'dire', 'i': 451}, {'w': 'dire', 'i': 462}, {'w': 'dévaliser', 'i': 578}, {'w': 'tuer', 'i': 591}]","[{'w': 'avoir', 'i': 357}, {'w': 'voir', 'i': 381}, {'w': 'rencontrer', 'i': 484}, {'w': 'rencontrer', 'i': 508}, {'w': 'rencontrer', 'i': 629}]","[{'w': 'humble', 'i': 369}, {'w': 'petit', 'i': 370}, {'w': 'grand', 'i': 372}, {'w': 'bon', 'i': 389}, {'w': 'ami', 'i': 390}, {'w': 'doux', 'i': 393}, {'w': 'honnête', 'i': 395}]","[{'w': 'besoin', 'i': 437}]",6,2,0,0,0,1,0,0,1,3,3,1,3,0,1,0,0
1109,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,2.0,"{'occurrence': 14, 'mention_ratio': 0.0733}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.8571000000000001, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'cravatte', 'c': 1}], 'common': [{'n': 'un hardi misérable', 'c': 1}, {'n': 'cravatte', 'c': 1}], 'pronoun': [{'n': 'il', 'c': 6}, {'n': 'ses', 'c': 3}, {'n': 'le', 'c': 1}, {'n': 'c’', 'c': 1}]}","[{'w': 'cacher', 'i': 73}, {'w': 'gagner', 'i': 95}, {'w': 'cacher', 'i': 126}, {'w': 'descendre', 'i': 137}, {'w': 'oser', 'i': 156}, {'w': 'pénétrer', 'i': 163}, {'w': 'dévaliser', 'i': 170}, {'w': 'échapper', 'i': 193}, {'w': 'résister', 'i': 199}, {'w': 'tenir', 'i': 242}]","[{'w': 'voir', 'i': 114}]","[{'w': 'hardi', 'i': 207}, {'w': 'misérable', 'i': 208}]","[{'w': 'bandit', 'i': 78}, {'w': 'brigandage', 'i': 175}, {'w': 'trousse', 'i': 186}]",4,0,0,0,0,2,0,0,0,4,2,1,2,1,0,0,0
1110,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,3.0,"{'occurrence': 4, 'mention_ratio': 0.020900000000000002}","{'ratio': 1.0, 'inference': {'Male': 0.0, 'Female': 1.0}, 'max': 1.0, 'argmax': 'Female'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'sa sœur', 'c': 3}, {'n': 'ma sœur', 'c': 1}], 'pronoun': []}",[],"[{'w': 'emmener', 'i': 741}]",[],[],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,4.0,"{'occurrence': 4, 'mention_ratio': 0.020900000000000002}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.25, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [], 'pronoun': [{'n': 'on', 'c': 3}, {'n': 'notre', 'c': 1}]}","[{'w': 'chercher', 'i': 874}, {'w': 'être', 'i': 903}, {'w': 'ouvrir', 'i': 930}]",[],[],"[{'w': 'te', 'i': 866}]",1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
1112,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,5.0,"{'occurrence': 3, 'mention_ratio': 0.015700000000000002}","{'ratio': 0.33330000000000004, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'cravatte', 'c': 1}, {'n': 'gaspard bès', 'c': 1}], 'common': [], 'pronoun': [{'n': 'ses', 'c': 1}]}",[],[],[],"[{'w': 'lieutenant', 'i': 58}, {'w': 'troupe', 'i': 83}]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1113,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,6.0,"{'occurrence': 2, 'mention_ratio': 0.0105}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [{'n': 'la bande de gaspard bès', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'infester', 'i': 49}]",[],[],"[{'w': 'destruction', 'i': 40}]",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,7.0,"{'occurrence': 2, 'mention_ratio': 0.0105}","{'ratio': 1.0, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 1.0, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'le maire', 'c': 2}], 'pronoun': []}","[{'w': 'venir', 'i': 231}, {'w': 'écrier', 'i': 298}]",[],[],[],0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1115,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,8.0,"{'occurrence': 2, 'mention_ratio': 0.0105}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': '\xa0', 'c': 1}, {'n': 'monsieur le maire', 'c': 1}], 'pronoun': []}",[],[],[],[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,9.0,"{'occurrence': 2, 'mention_ratio': 0.0105}","{'ratio': 0.5, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.5, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [], 'common': [{'n': 'un enfant', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'offrir', 'i': 718}]",[],[],[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1117,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,10.0,"{'occurrence': 2, 'mention_ratio': 0.0105}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [], 'common': [{'n': 'deux cavaliers inconnus', 'c': 1}], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'repartir', 'i': 926}]",[],"[{'w': 'inconnu', 'i': 924}]",[],0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1118,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VII_Cravatte,11.0,"{'occurrence': 2, 'mention_ratio': 0.0105}","{'ratio': 0, 'inference': {'Male': 0, 'Female': 0}, 'max': 0, 'argmax': 'Null'}","{'ratio': 0.5, 'inference': {'Singular': 0.0, 'Plural': 1.0}, 'max': 1.0, 'argmax': 'Plural'}","{'proper': [{'n': 'mademoiselle baptistine et madame magloire', 'c': 1}], 'common': [], 'pronoun': [{'n': 'qui', 'c': 1}]}","[{'w': 'attendre', 'i': 1109}]","[{'w': 'retrouver', 'i': 1097}]",[],[],1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1119,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VIII_Philosophie_apres_boire,0.0,"{'occurrence': 120, 'mention_ratio': 0.7453000000000001}","{'ratio': 0.15, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.7833, 'inference': {'Singular': 0.99, 'Plural': 0.01}, 'max': 0.99, 'argmax': 'Singular'}","{'proper': [{'n': 'monsieur le comte néant', 'c': 1}, {'n': 'monsieur naigeon', 'c': 1}], 'common': [{'n': 'le sénateur', 'c': 5}, {'n': 'monsieur le sénateur', 'c': 2}, {'n': '\xa0', 'c': 2}, {'n': 'un ancien procureur', 'c': 1}, {'n': 'le comte *', 'c': 1}, {'n': 'ce sénateur', 'c': 1}, {'n': 'monsieur le comte', 'c': 1}, {'n': 'ce grand tout', 'c': 1}, {'n': 'sénateur', 'c': 1}, {'n': 'vous autres grands seigneurs', 'c': 1}], 'pronoun': [{'n': 'je', 'c': 23}, {'n': 'vous', 'c': 18}, {'n': 'j’', 'c': 9}, {'n': 'me', 'c': 9}, {'n': 'ma', 'c': 8}, {'n': 'il', 'c': 5}, {'n': 'son', 'c': 4}, {'n': '-je', 'c': 4}, {'n': 'ses', 'c': 3}, {'n': 'mes', 'c': 3}, {'n': 'moi', 'c': 3}, {'n': 'mon', 'c': 3}, {'n': '-moi', 'c': 2}, {'n': 'dont', 'c': 1}, {'n': 'qui', 'c': 1}, {'n': 'c’', 'c': 1}, {'n': 'lui', 'c': 1}, {'n': 'vous - même', 'c': 1}, {'n': 'te', 'c': 1}, {'n': 'votre', 'c': 1}, {'n': 'm’', 'c': 1}]}","[{'w': 'faire', 'i': 21}, {'w': 'marcher', 'i': 51}, {'w': 'pouvoir', 'i': 97}, {'w': 'rire', 'i': 172}, {'w': 'rire', 'i': 197}, {'w': 'écrier', 'i': 257}, {'w': 'aller', 'i': 290}, {'w': 'avoir', 'i': 297}, {'w': 'avoir', 'i': 305}, {'w': 'être', 'i': 322}, {'w': 'reprendre', 'i': 338}, {'w': 'déclarer', 'i': 361}, {'w': 'reprendre', 'i': 363}, {'w': 'avoir', 'i': 390}, {'w': 'poursuivre', 'i': 418}, {'w': 'haïr', 'i': 424}, {'w': 'avouer', 'i': 594}, {'w': 'avoir', 'i': 597}, {'w': 'voir', 'i': 645}, {'w': 'croire', 'i': 734}, {'w': 'devoir', 'i': 754}, {'w': 'faire', 'i': 762}, {'w': 'casser', 'i': 769}, {'w': 'avoir', 'i': 802}, {'w': 'devenir', 'i': 923}, {'w': 'rire', 'i': 928}, {'w': 'dire', 'i': 1051}, {'w': 'chuchoter', 'i': 1067}, {'w': 'appeler', 'i': 1109}, {'w': 'être', 'i': 1117}, {'w': 'suivre', 'i': 1136}, {'w': 'avoir', 'i': 1150}, {'w': 'avoir', 'i': 1160}, {'w': 'souffrir', 'i': 1181}, {'w': 'avoir', 'i': 1195}, {'w': 'manger', 'i': 1211}, {'w': 'pousse', 'i': 1234}, {'w': 'rire', 'i': 1293}, {'w': 'tenir', 'i': 1373}, {'w': 'dire', 'i': 1381}, {'w': 'avoir', 'i': 1388}, {'w': 'avoir', 'i': 1394}, {'w': 'laisse', 'i': 1401}, {'w': 'faire', 'i': 1491}, {'w': 'garde', 'i': 1497}, {'w': 'dire', 'i': 1668}, {'w': 'avoir', 'i': 1695}, {'w': 'dire', 'i': 1699}, {'w': 'trouver', 'i': 1755}]","[{'w': 'laisse', 'i': 566}, {'w': 'pincer', 'i': 830}, {'w': 'pousse', 'i': 1234}, {'w': 'garde', 'i': 1497}, {'w': 'féliciter', 'i': 1687}]","[{'w': 'homme', 'i': 17}, {'w': 'ancien', 'i': 76}, {'w': 'procureur', 'i': 77}, {'w': 'spirituel', 'i': 143}, {'w': 'lettré', 'i': 148}, {'w': 'digne', 'i': 254}, {'w': 'grand', 'i': 555}, {'w': 'fou', 'i': 606}, {'w': 'carré', 'i': 932}, {'w': 'néant', 'i': 1105}, {'w': 'sardanapal', 'i': 1338}, {'w': 'autre', 'i': 1690}, {'w': 'grand', 'i': 1691}, {'w': 'bon', 'i': 1749}, {'w': 'prince', 'i': 1750}]","[{'w': 'chemin', 'i': 23}, {'w': 'but', 'i': 55}, {'w': 'avancement', 'i': 67}, {'w': 'intérêt', 'i': 71}, {'w': 'fils', 'i': 100}, {'w': 'gendre', 'i': 104}, {'w': 'parent', 'i': 108}, {'w': 'philosophie', 'i': 299}, {'w': 'raison', 'i': 306}, {'w': 'bibliothèque', 'i': 393}, {'w': 'philosophe', 'i': 396}, {'w': 'sac', 'i': 579}, {'w': 'pasteur', 'i': 587}, {'w': 'sens', 'i': 600}, {'w': 'action', 'i': 808}, {'w': 'mort', 'i': 815}, {'w': 'mort', 'i': 824}, {'w': 'naissance', 'i': 1121}, {'w': 'mort', 'i': 1130}, {'w': 'choix', 'i': 1162}, {'w': 'choix', 'i': 1199}, {'w': 'sagesse', 'i': 1225}, {'w': 'moi', 'i': 1368}, {'w': 'philosophie', 'i': 1390}, {'w': 'philosophe', 'i': 1396}, {'w': 'philosophie', 'i': 1702}]",5,18,1,0,19,11,0,5,4,0,15,0,8,2,0,0,7
1120,hugo_les_miserables_fantine,Livre_premier_Un_juste,Chapitre_VIII_Philosophie_apres_boire,1.0,"{'occurrence': 8, 'mention_ratio': 0.0497}","{'ratio': 0.875, 'inference': {'Male': 1.0, 'Female': 0.0}, 'max': 1.0, 'argmax': 'Male'}","{'ratio': 0.875, 'inference': {'Singular': 1.0, 'Plural': 0.0}, 'max': 1.0, 'argmax': 'Singular'}","{'proper': [{'n': 'm. \xa0 myriel', 'c': 1}], 'common': [{'n': 'l’ évêque', 'c': 4}, {'n': 'monsieur l’ évêque', 'c': 1}, {'n': 'un sénateur et un évêque', 'c': 1}], 'pronoun': [{'n': '-il', 'c': 1}]}","[{'w': 'regarder', 'i': 276}, {'w': 'répondre', 'i': 308}, {'w': 'dire', 'i': 353}, {'w': 'interrompre', 'i': 412}, {'w': 'battre', 'i': 1514}]",[],[],[],1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
